student_id,RegEventId,semester_credits,SGPA,CGPA_to_date
7187,223,23.00,5.70,5.70
7188,223,23.00,4.74,4.74
7189,223,23.00,3.61,3.61
719,4,26.00,6.15,6.15
7190,223,23.00,4.09,4.09
7191,223,23.00,5.13,5.13
7192,223,23.00,5.35,5.35
7193,223,23.00,4.70,4.70
7194,223,23.00,4.48,4.48
7195,223,23.00,4.70,4.70
7196,223,23.00,4.52,4.52
7197,223,23.00,3.52,3.52
7198,223,23.00,5.52,5.52
7199,223,23.00,3.83,3.83
72,2,26.00,6.27,6.27
720,4,26.00,5.54,5.54
7200,223,23.00,6.30,6.30
7201,223,23.00,4.22,4.22
7202,223,23.00,5.52,5.52
7203,223,23.00,4.74,4.74
7204,223,23.00,4.22,4.22
7205,223,23.00,6.09,6.09
7206,223,23.00,3.00,3.00
7207,223,23.00,5.17,5.17
7208,223,23.00,4.65,4.65
7209,223,23.00,5.48,5.48
721,4,26.00,7.00,7.00
7211,223,23.00,4.91,4.91
7212,223,23.00,6.04,6.04
7213,223,23.00,5.48,5.48
7214,223,23.00,5.74,5.74
7215,223,23.00,6.00,6.00
7216,223,23.00,4.04,4.04
7217,223,23.00,3.96,3.96
7218,223,23.00,6.09,6.09
7219,223,23.00,4.43,4.43
722,4,26.00,5.69,5.69
7220,223,23.00,4.26,4.26
7221,223,23.00,3.65,3.65
7222,223,23.00,4.83,4.83
7223,223,23.00,5.35,5.35
7224,224,23.00,3.35,3.35
7225,224,23.00,6.13,6.13
7226,224,23.00,3.39,3.39
7227,224,23.00,5.35,5.35
7228,224,23.00,5.22,5.22
7229,224,23.00,4.43,4.43
723,4,26.00,8.12,8.12
7230,224,23.00,5.78,5.78
7231,224,23.00,4.78,4.78
7232,224,23.00,4.61,4.61
7233,224,23.00,6.70,6.70
7234,224,23.00,5.35,5.35
7235,224,23.00,3.91,3.91
7236,224,23.00,4.87,4.87
7237,224,23.00,3.48,3.48
7238,224,23.00,4.61,4.61
7239,224,23.00,7.17,7.17
724,4,26.00,7.73,7.73
7240,224,23.00,5.74,5.74
7241,224,23.00,4.87,4.87
7242,224,23.00,6.00,6.00
7244,224,23.00,5.48,5.48
7245,224,23.00,4.13,4.13
7246,224,23.00,4.70,4.70
7247,224,23.00,4.13,4.13
7248,224,23.00,4.61,4.61
7249,224,23.00,4.30,4.30
725,4,26.00,6.54,6.54
7250,224,23.00,5.91,5.91
7251,224,23.00,4.61,4.61
7252,224,23.00,4.04,4.04
7253,224,23.00,1.96,1.96
7254,224,23.00,4.74,4.74
7255,224,23.00,4.78,4.78
7256,224,23.00,6.26,6.26
7257,224,23.00,6.48,6.48
7258,224,23.00,2.17,2.17
7259,224,23.00,3.35,3.35
726,4,26.00,6.85,6.85
7260,224,23.00,5.52,5.52
7261,224,23.00,4.83,4.83
7262,224,23.00,4.83,4.83
7263,224,23.00,5.13,5.13
7264,224,23.00,5.26,5.26
7265,224,23.00,6.17,6.17
7266,224,23.00,5.87,5.87
7267,224,23.00,5.00,5.00
7268,224,23.00,4.83,4.83
7269,224,23.00,2.74,2.74
727,4,26.00,7.96,7.96
7270,224,23.00,5.35,5.35
7271,224,23.00,4.48,4.48
7272,224,23.00,6.43,6.43
7273,224,23.00,5.13,5.13
7274,224,23.00,5.96,5.96
7275,224,23.00,5.61,5.61
7276,224,23.00,6.48,6.48
7277,224,23.00,5.30,5.30
7278,224,23.00,5.39,5.39
7279,224,23.00,4.00,4.00
728,4,26.00,6.38,6.38
7280,224,23.00,5.35,5.35
7281,224,23.00,6.09,6.09
7282,224,23.00,4.22,4.22
7283,224,23.00,4.61,4.61
7284,224,23.00,4.65,4.65
7285,224,23.00,5.48,5.48
7287,224,23.00,3.26,3.26
7288,224,23.00,5.48,5.48
7289,224,23.00,3.91,3.91
729,4,26.00,7.54,7.54
7290,224,23.00,3.96,3.96
7291,224,23.00,4.70,4.70
7292,224,23.00,4.17,4.17
7293,224,23.00,4.70,4.70
7294,224,23.00,4.13,4.13
7295,224,23.00,6.13,6.13
7296,224,23.00,4.96,4.96
7297,224,23.00,5.17,5.17
7298,224,23.00,3.91,3.91
7299,224,23.00,3.83,3.83
73,2,26.00,7.04,7.04
730,4,26.00,7.04,7.04
7300,224,23.00,5.13,5.13
7301,224,23.00,3.17,3.17
7302,224,23.00,4.91,4.91
7303,224,23.00,4.35,4.35
7304,224,23.00,3.09,3.09
7305,224,23.00,5.65,5.65
7306,224,23.00,7.22,7.22
7307,224,23.00,5.52,5.52
7308,224,23.00,5.39,5.39
7309,224,23.00,4.96,4.96
731,4,26.00,6.65,6.65
7310,224,23.00,5.61,5.61
7311,224,23.00,3.09,3.09
7313,224,23.00,4.52,4.52
7314,224,23.00,5.30,5.30
7315,224,23.00,4.48,4.48
7316,224,23.00,4.35,4.35
7317,224,23.00,4.04,4.04
7318,224,23.00,4.43,4.43
7319,224,23.00,7.00,7.00
732,4,26.00,7.15,7.15
7320,224,23.00,4.70,4.70
7321,224,23.00,2.22,2.22
7322,224,23.00,5.70,5.70
7323,224,23.00,4.48,4.48
7324,224,23.00,5.57,5.57
7325,224,23.00,4.96,4.96
7326,224,23.00,4.00,4.00
7327,224,23.00,5.04,5.04
7328,224,23.00,4.57,4.57
7329,224,23.00,5.91,5.91
733,4,26.00,5.50,5.50
7330,224,23.00,4.39,4.39
7331,224,23.00,4.39,4.39
7332,224,23.00,3.39,3.39
7333,224,23.00,3.74,3.74
7334,224,23.00,4.17,4.17
7335,224,23.00,5.43,5.43
7336,224,23.00,6.43,6.43
7337,224,23.00,6.35,6.35
7338,224,23.00,4.26,4.26
7339,224,23.00,6.09,6.09
734,4,26.00,8.00,8.00
7340,224,23.00,4.00,4.00
7341,224,23.00,5.87,5.87
7342,224,23.00,6.39,6.39
7343,224,23.00,5.70,5.70
7344,224,23.00,5.48,5.48
7345,224,23.00,5.17,5.17
7346,224,23.00,4.61,4.61
7347,224,23.00,3.78,3.78
7348,224,23.00,3.61,3.61
7349,224,23.00,5.43,5.43
735,4,26.00,3.54,3.54
7350,224,23.00,3.57,3.57
7351,224,23.00,3.61,3.61
7352,224,23.00,3.30,3.30
7353,224,23.00,5.52,5.52
7354,224,23.00,4.96,4.96
7355,224,23.00,4.70,4.70
7356,224,23.00,5.48,5.48
7357,224,23.00,5.09,5.09
7358,224,23.00,6.83,6.83
7359,224,23.00,4.96,4.96
736,4,26.00,7.81,7.81
7360,224,23.00,4.22,4.22
7361,224,23.00,5.52,5.52
7362,224,23.00,4.87,4.87
7363,224,23.00,5.00,5.00
7364,224,23.00,5.30,5.30
7365,224,23.00,5.26,5.26
7366,224,23.00,6.39,6.39
7367,224,23.00,5.26,5.26
7368,224,23.00,5.52,5.52
7369,224,23.00,4.48,4.48
737,4,26.00,7.77,7.77
7370,224,23.00,3.04,3.04
7371,224,23.00,5.43,5.43
7372,224,23.00,3.52,3.52
7373,224,23.00,4.04,4.04
7374,224,23.00,6.87,6.87
7375,224,23.00,4.61,4.61
7376,224,23.00,2.78,2.78
7377,224,23.00,3.52,3.52
7378,224,23.00,4.35,4.35
7379,224,23.00,5.39,5.39
738,4,26.00,6.92,6.92
7380,224,23.00,5.09,5.09
7381,224,23.00,4.35,4.35
7382,224,23.00,5.57,5.57
7383,224,23.00,5.43,5.43
7384,224,23.00,6.26,6.26
7385,224,23.00,5.74,5.74
7386,224,23.00,6.48,6.48
7387,224,23.00,5.96,5.96
7388,224,23.00,5.39,5.39
7389,224,23.00,3.83,3.83
739,4,26.00,8.12,8.12
7390,224,23.00,6.65,6.65
7391,224,23.00,5.96,5.96
7392,224,23.00,5.00,5.00
7393,224,23.00,4.65,4.65
7394,224,23.00,4.87,4.87
7395,224,23.00,5.43,5.43
7396,224,23.00,1.52,1.52
7397,224,23.00,6.35,6.35
7398,224,23.00,6.09,6.09
7399,224,23.00,5.43,5.43
74,2,26.00,7.54,7.54
740,4,26.00,8.58,8.58
7400,224,23.00,4.91,4.91
7401,224,23.00,6.13,6.13
7402,224,23.00,6.22,6.22
7403,224,23.00,4.35,4.35
7404,224,23.00,4.65,4.65
7405,224,23.00,5.57,5.57
7406,224,23.00,3.26,3.26
7407,224,23.00,4.61,4.61
7408,224,23.00,4.87,4.87
7409,224,23.00,6.57,6.57
741,4,26.00,7.12,7.12
7410,224,23.00,3.83,3.83
7411,224,23.00,6.17,6.17
7412,224,23.00,2.48,2.48
7413,224,23.00,3.52,3.52
7414,224,23.00,7.13,7.13
7415,224,23.00,4.39,4.39
7416,224,23.00,5.61,5.61
7417,224,23.00,3.57,3.57
7418,224,23.00,5.17,5.17
7419,224,23.00,6.78,6.78
742,4,26.00,5.38,5.38
7420,224,23.00,5.22,5.22
7421,224,23.00,4.48,4.48
7423,224,23.00,5.70,5.70
7424,224,23.00,3.74,3.74
7425,224,23.00,4.83,4.83
7427,224,23.00,4.09,4.09
7428,224,23.00,3.57,3.57
7429,224,23.00,7.26,7.26
743,4,26.00,7.04,7.04
7430,224,23.00,2.61,2.61
7431,224,23.00,5.26,5.26
7432,224,23.00,4.39,4.39
7433,224,23.00,7.30,7.30
7434,224,23.00,4.61,4.61
7435,224,23.00,3.78,3.78
7436,224,23.00,4.91,4.91
7437,224,23.00,5.74,5.74
7438,224,23.00,4.09,4.09
7439,224,23.00,4.65,4.65
744,4,26.00,5.81,5.81
7441,224,23.00,5.57,5.57
7442,224,23.00,4.17,4.17
7443,224,23.00,4.91,4.91
7445,224,23.00,5.39,5.39
7446,224,23.00,3.61,3.61
7447,224,23.00,6.09,6.09
7448,224,23.00,5.74,5.74
7449,224,23.00,4.09,4.09
745,4,26.00,7.73,7.73
7450,224,23.00,6.35,6.35
7451,224,23.00,4.74,4.74
7452,224,23.00,4.83,4.83
7453,224,23.00,5.48,5.48
7454,224,23.00,6.43,6.43
7455,224,23.00,5.04,5.04
7456,224,23.00,4.04,4.04
7457,224,23.00,4.39,4.39
7458,224,23.00,4.13,4.13
7459,224,23.00,6.26,6.26
746,4,26.00,5.88,5.88
747,4,26.00,7.35,7.35
748,4,26.00,4.85,4.85
749,4,26.00,5.81,5.81
75,2,26.00,7.38,7.38
750,4,26.00,4.85,4.85
751,4,26.00,6.00,6.00
752,4,26.00,8.23,8.23
753,4,26.00,7.19,7.19
754,4,26.00,7.12,7.12
755,4,26.00,7.38,7.38
756,4,26.00,7.88,7.88
757,4,26.00,7.38,7.38
758,4,26.00,7.42,7.42
759,4,26.00,7.19,7.19
76,2,26.00,8.15,8.15
760,4,26.00,7.81,7.81
761,4,26.00,7.88,7.88
762,4,26.00,8.12,8.12
763,4,26.00,4.88,4.88
764,4,26.00,7.62,7.62
765,4,26.00,7.23,7.23
766,4,26.00,8.46,8.46
767,4,26.00,5.69,5.69
768,4,26.00,5.46,5.46
769,4,26.00,7.23,7.23
77,2,26.00,4.19,4.19
770,4,26.00,5.19,5.19
771,4,26.00,4.92,4.92
772,4,26.00,6.81,6.81
773,4,26.00,7.50,7.50
774,4,26.00,6.31,6.31
775,4,26.00,6.27,6.27
776,4,26.00,5.88,5.88
7768,177,22.00,6.73,6.73
7769,177,22.00,5.14,5.14
777,4,26.00,4.00,4.00
7770,177,22.00,6.77,6.77
7771,177,22.00,6.73,6.73
7772,177,22.00,5.50,5.50
7773,177,22.00,7.59,7.59
7774,177,22.00,4.18,4.18
7775,177,22.00,8.00,8.00
7776,177,22.00,6.55,6.55
7777,177,22.00,5.68,5.68
7778,177,22.00,5.41,5.41
7779,177,22.00,8.18,8.18
778,4,26.00,5.50,5.50
7780,177,22.00,6.32,6.32
7781,177,22.00,6.82,6.82
7782,177,22.00,6.95,6.95
7783,177,22.00,8.77,8.77
7784,177,22.00,6.59,6.59
7785,177,22.00,5.14,5.14
7786,177,22.00,6.64,6.64
7787,177,22.00,7.27,7.27
7788,177,22.00,6.68,6.68
7789,177,22.00,8.41,8.41
779,4,26.00,6.04,6.04
7790,177,22.00,5.18,5.18
7791,177,22.00,4.36,4.36
7792,177,22.00,6.73,6.73
7793,177,22.00,6.68,6.68
7794,177,22.00,8.41,8.41
7795,177,22.00,5.18,5.18
7796,177,22.00,5.86,5.86
7797,177,22.00,7.18,7.18
7798,177,22.00,7.36,7.36
7799,177,22.00,4.77,4.77
78,2,26.00,4.54,4.54
780,4,26.00,8.12,8.12
7801,177,22.00,6.50,6.50
7802,177,22.00,4.00,4.00
7803,177,22.00,7.50,7.50
7804,177,22.00,6.18,6.18
7805,177,22.00,5.64,5.64
7806,177,22.00,8.45,8.45
7807,177,22.00,7.73,7.73
7808,177,22.00,8.45,8.45
7809,177,22.00,7.14,7.14
781,4,26.00,7.62,7.62
7811,177,22.00,6.45,6.45
7812,177,22.00,7.18,7.18
7813,177,22.00,5.77,5.77
7814,177,22.00,6.86,6.86
7815,177,22.00,2.09,2.09
7816,177,22.00,6.36,6.36
7817,177,22.00,6.86,6.86
7818,177,22.00,7.14,7.14
7819,177,22.00,6.45,6.45
782,4,26.00,7.19,7.19
7820,177,22.00,7.05,7.05
7821,177,22.00,7.14,7.14
7822,177,22.00,6.09,6.09
7823,177,22.00,5.18,5.18
7824,177,22.00,4.64,4.64
7825,177,22.00,5.23,5.23
7826,177,22.00,8.09,8.09
7827,177,22.00,5.77,5.77
7828,177,22.00,6.95,6.95
7829,177,22.00,5.73,5.73
783,4,26.00,6.23,6.23
7830,177,22.00,6.32,6.32
7831,177,22.00,7.36,7.36
7832,177,22.00,7.32,7.32
7833,177,22.00,8.55,8.55
7834,177,22.00,4.41,4.41
7835,177,22.00,7.05,7.05
7836,177,22.00,6.77,6.77
7837,177,22.00,8.36,8.36
7838,177,22.00,7.18,7.18
7839,177,22.00,7.91,7.91
784,4,26.00,4.35,4.35
7840,177,22.00,7.00,7.00
7841,177,22.00,6.82,6.82
7842,177,22.00,5.55,5.55
7843,177,22.00,5.73,5.73
7844,177,16.00,6.75,6.75
7845,178,23.00,6.22,6.22
7846,178,23.00,6.87,6.87
7847,178,23.00,7.17,7.17
7848,178,23.00,3.65,3.65
7849,178,23.00,7.78,7.78
785,4,26.00,7.46,7.46
7850,178,23.00,7.26,7.26
7851,178,23.00,6.57,6.57
7852,178,23.00,8.17,8.17
7853,178,23.00,6.57,6.57
7854,178,23.00,7.30,7.30
7855,178,23.00,7.39,7.39
7856,178,23.00,5.35,5.35
7857,178,23.00,7.09,7.09
7858,178,23.00,8.78,8.78
7859,178,23.00,5.57,5.57
786,4,26.00,6.65,6.65
7860,178,23.00,6.26,6.26
7861,178,23.00,6.48,6.48
7862,178,23.00,7.22,7.22
7863,178,23.00,7.17,7.17
7864,178,23.00,6.30,6.30
7865,178,23.00,5.96,5.96
7866,178,23.00,6.87,6.87
7867,178,23.00,6.78,6.78
7868,178,23.00,9.13,9.13
7869,178,23.00,5.74,5.74
787,4,26.00,6.12,6.12
7870,178,23.00,6.48,6.48
7871,178,23.00,6.09,6.09
7872,178,23.00,7.17,7.17
7873,178,23.00,5.96,5.96
7874,178,23.00,6.39,6.39
7875,178,23.00,6.17,6.17
7876,178,23.00,6.96,6.96
7877,178,23.00,8.74,8.74
7878,178,23.00,7.70,7.70
7879,178,23.00,8.13,8.13
788,4,26.00,7.42,7.42
7880,178,23.00,7.39,7.39
7881,178,23.00,5.17,5.17
7882,178,23.00,6.87,6.87
7883,178,23.00,4.61,4.61
7884,178,23.00,4.48,4.48
7885,178,23.00,6.22,6.22
7886,178,23.00,6.52,6.52
7887,178,23.00,2.87,2.87
7888,178,23.00,5.43,5.43
7889,178,23.00,5.57,5.57
789,4,26.00,6.54,6.54
7890,178,23.00,5.35,5.35
7891,178,23.00,4.61,4.61
7892,178,23.00,5.61,5.61
7893,178,23.00,6.39,6.39
7894,178,23.00,5.30,5.30
7895,178,23.00,6.61,6.61
7896,178,23.00,7.00,7.00
7897,178,23.00,6.70,6.70
7898,178,23.00,4.39,4.39
7899,178,23.00,5.83,5.83
79,2,26.00,6.35,6.35
790,4,26.00,5.58,5.58
7900,178,23.00,5.65,5.65
7901,178,23.00,7.91,7.91
7902,178,23.00,6.09,6.09
7903,178,23.00,6.13,6.13
7904,178,23.00,7.78,7.78
7905,178,23.00,7.43,7.43
7906,178,23.00,5.39,5.39
7907,178,23.00,7.13,7.13
7908,178,23.00,8.48,8.48
7909,178,23.00,6.83,6.83
791,4,26.00,7.42,7.42
7910,178,23.00,6.04,6.04
7911,178,23.00,7.91,7.91
7912,178,23.00,6.65,6.65
7913,178,23.00,6.65,6.65
7914,178,23.00,5.78,5.78
7915,178,23.00,8.39,8.39
7916,178,23.00,8.87,8.87
7917,178,23.00,8.26,8.26
7918,178,23.00,7.65,7.65
7919,178,23.00,7.30,7.30
792,4,26.00,6.88,6.88
7920,178,23.00,7.22,7.22
7921,178,23.00,7.83,7.83
7922,178,23.00,6.30,6.30
7923,178,23.00,7.87,7.87
7924,178,23.00,7.04,7.04
7925,178,23.00,5.57,5.57
7926,178,23.00,7.26,7.26
7927,178,23.00,8.43,8.43
7928,178,23.00,6.96,6.96
7929,178,23.00,7.04,7.04
793,4,26.00,7.54,7.54
7930,178,23.00,6.70,6.70
794,4,26.00,7.69,7.69
795,4,26.00,4.50,4.50
796,4,26.00,6.50,6.50
797,4,26.00,7.08,7.08
798,4,26.00,6.27,6.27
799,4,26.00,6.73,6.73
8,2,26.00,6.35,6.35
80,2,26.00,5.15,5.15
800,4,26.00,8.27,8.27
801,4,26.00,6.73,6.73
802,4,26.00,8.85,8.85
803,4,26.00,8.46,8.46
804,4,26.00,3.23,3.23
805,4,26.00,5.62,5.62
806,4,26.00,7.31,7.31
807,4,26.00,5.96,5.96
808,4,26.00,8.31,8.31
809,4,26.00,6.31,6.31
81,2,26.00,7.08,7.08
810,4,26.00,5.23,5.23
8170,201,26.00,6.81,6.81
8171,201,26.00,8.85,8.85
8172,201,26.00,8.12,8.12
8173,201,26.00,8.46,8.46
8174,201,26.00,5.62,5.62
8175,201,26.00,6.92,6.92
8176,201,26.00,6.85,6.85
8177,201,26.00,6.12,6.12
8178,201,26.00,6.73,6.73
8179,201,26.00,4.81,4.81
8180,201,26.00,7.23,7.23
8181,201,26.00,7.04,7.04
8182,201,26.00,6.23,6.23
8183,201,26.00,4.65,4.65
8184,201,26.00,6.23,6.23
8185,201,26.00,8.19,8.19
8186,201,26.00,5.04,5.04
8187,201,26.00,7.69,7.69
8188,201,26.00,7.69,7.69
8189,201,26.00,6.77,6.77
8190,201,26.00,6.73,6.73
8191,201,26.00,4.46,4.46
8192,201,26.00,7.81,7.81
8193,201,26.00,6.23,6.23
8194,201,26.00,7.81,7.81
8195,201,26.00,7.38,7.38
8196,201,26.00,6.08,6.08
8197,201,26.00,6.46,6.46
8198,201,26.00,7.62,7.62
8199,201,26.00,6.69,6.69
82,2,26.00,6.54,6.54
8200,201,26.00,6.35,6.35
8201,201,26.00,7.23,7.23
8202,201,26.00,7.15,7.15
8203,201,26.00,7.69,7.69
8204,201,26.00,5.69,5.69
8205,201,26.00,7.85,7.85
8206,201,26.00,4.69,4.69
8207,201,26.00,5.62,5.62
8208,201,26.00,6.19,6.19
8209,201,26.00,6.38,6.38
8210,201,26.00,5.38,5.38
8211,201,26.00,4.54,4.54
8212,201,26.00,6.58,6.58
8213,201,26.00,7.54,7.54
8214,201,26.00,5.88,5.88
8215,201,26.00,6.77,6.77
8216,201,26.00,7.15,7.15
8217,201,26.00,6.85,6.85
8218,201,26.00,7.23,7.23
8219,201,26.00,8.15,8.15
8220,201,26.00,5.69,5.69
8221,201,26.00,7.08,7.08
8222,201,26.00,8.15,8.15
8223,201,26.00,7.15,7.15
8224,201,26.00,6.54,6.54
8225,201,26.00,5.31,5.31
8226,201,26.00,7.46,7.46
8227,201,26.00,5.92,5.92
8228,201,26.00,4.23,4.23
8229,201,26.00,5.19,5.19
8230,201,26.00,5.23,5.23
8231,201,26.00,6.08,6.08
8232,201,26.00,8.38,8.38
8233,201,26.00,6.08,6.08
8234,201,26.00,7.38,7.38
8235,201,26.00,6.31,6.31
8236,201,26.00,6.50,6.50
8237,201,26.00,3.38,3.38
8238,201,26.00,7.73,7.73
8239,202,24.00,5.46,5.46
8240,202,24.00,4.71,4.71
8241,202,24.00,6.58,6.58
8242,202,24.00,7.46,7.46
8243,202,24.00,6.25,6.25
8244,202,24.00,4.96,4.96
8245,202,24.00,6.79,6.79
8246,202,24.00,7.38,7.38
8247,202,24.00,8.25,8.25
8248,202,24.00,5.67,5.67
8249,202,24.00,7.54,7.54
8250,202,24.00,7.33,7.33
8251,202,24.00,5.42,5.42
8252,202,24.00,7.33,7.33
8253,202,24.00,7.00,7.00
8254,202,24.00,6.38,6.38
8255,202,24.00,7.33,7.33
8256,202,24.00,6.88,6.88
8257,202,24.00,8.08,8.08
8258,202,24.00,6.13,6.13
8259,202,24.00,7.17,7.17
8260,202,24.00,6.92,6.92
8261,202,24.00,5.92,5.92
8262,202,24.00,7.00,7.00
8263,202,24.00,4.71,4.71
8264,202,24.00,7.79,7.79
8265,202,24.00,5.79,5.79
8266,202,24.00,7.46,7.46
8267,202,24.00,6.21,6.21
8268,202,24.00,7.63,7.63
8269,202,24.00,6.04,6.04
8270,202,24.00,7.04,7.04
8271,202,24.00,7.33,7.33
8272,202,24.00,5.96,5.96
8273,202,24.00,8.67,8.67
8274,202,24.00,8.21,8.21
8275,202,24.00,5.75,5.75
8276,202,24.00,6.46,6.46
8277,202,24.00,5.00,5.00
8278,202,24.00,7.00,7.00
8279,202,24.00,3.67,3.67
8280,202,24.00,6.46,6.46
8281,202,24.00,4.38,4.38
8282,202,24.00,6.21,6.21
8283,202,24.00,8.58,8.58
8284,202,24.00,5.83,5.83
8285,202,24.00,7.71,7.71
8286,202,24.00,6.75,6.75
8287,202,24.00,7.79,7.79
8288,202,24.00,4.83,4.83
8289,202,24.00,6.42,6.42
8290,202,24.00,7.17,7.17
8291,202,24.00,8.71,8.71
8292,202,24.00,5.79,5.79
8293,202,24.00,3.50,3.50
8294,202,24.00,5.17,5.17
8295,202,24.00,6.46,6.46
8296,202,24.00,6.96,6.96
8297,202,24.00,5.17,5.17
8298,202,24.00,7.29,7.29
8299,202,24.00,6.38,6.38
83,2,26.00,6.19,6.19
8300,202,24.00,6.67,6.67
8301,202,24.00,6.38,6.38
8302,202,24.00,7.46,7.46
8303,202,24.00,8.13,8.13
8304,202,24.00,6.21,6.21
8305,202,24.00,7.29,7.29
8306,202,24.00,5.58,5.58
8307,202,24.00,8.00,8.00
8308,202,24.00,7.50,7.50
8309,202,24.00,4.17,4.17
8310,202,24.00,7.79,7.79
8311,202,24.00,6.46,6.46
8312,202,24.00,8.04,8.04
8313,202,24.00,7.54,7.54
8314,202,24.00,4.50,4.50
8315,202,24.00,6.25,6.25
8316,202,24.00,5.13,5.13
8317,202,24.00,5.96,5.96
8318,202,24.00,8.63,8.63
8319,202,24.00,8.13,8.13
8320,202,24.00,5.88,5.88
8321,202,24.00,7.79,7.79
8322,202,24.00,5.92,5.92
8323,202,24.00,4.96,4.96
8324,202,21.00,4.90,4.90
8325,202,24.00,4.88,4.88
84,2,26.00,6.27,6.27
85,2,26.00,5.54,5.54
8549,209,20.00,4.20,4.20
8550,209,20.00,6.20,6.20
8551,209,20.00,4.65,4.65
8552,209,20.00,8.80,8.80
8553,209,20.00,5.70,5.70
8554,209,20.00,9.30,9.30
8555,209,20.00,5.35,5.35
8556,209,20.00,7.95,7.95
8557,209,20.00,6.85,6.85
8558,209,20.00,6.60,6.60
8559,209,20.00,7.60,7.60
8560,209,20.00,8.50,8.50
8561,209,20.00,7.90,7.90
8562,209,20.00,6.80,6.80
8563,209,20.00,6.85,6.85
8564,209,20.00,3.85,3.85
8565,209,20.00,6.75,6.75
8566,209,20.00,6.10,6.10
8567,209,20.00,5.90,5.90
8568,209,20.00,7.30,7.30
8569,209,20.00,5.50,5.50
8570,209,20.00,5.35,5.35
8571,209,20.00,7.40,7.40
8572,209,20.00,5.85,5.85
8573,209,20.00,6.50,6.50
8574,209,20.00,5.85,5.85
8575,209,20.00,6.80,6.80
8576,209,20.00,7.60,7.60
8577,209,20.00,6.50,6.50
8578,209,20.00,4.70,4.70
8579,209,20.00,5.55,5.55
8580,209,20.00,6.95,6.95
8581,209,20.00,6.00,6.00
8582,209,20.00,5.05,5.05
8583,209,20.00,7.40,7.40
8584,209,20.00,6.25,6.25
8585,209,20.00,7.50,7.50
8586,209,20.00,8.50,8.50
8587,209,20.00,8.00,8.00
8588,209,20.00,6.90,6.90
8589,209,20.00,7.45,7.45
8590,209,20.00,8.10,8.10
8591,209,20.00,5.00,5.00
8592,209,20.00,4.40,4.40
8593,209,20.00,7.90,7.90
8594,209,20.00,7.05,7.05
8595,209,20.00,8.30,8.30
8596,209,20.00,8.05,8.05
8597,209,20.00,8.75,8.75
8598,209,20.00,5.60,5.60
8599,209,20.00,4.30,4.30
86,2,26.00,6.15,6.15
8600,209,20.00,8.50,8.50
8601,209,20.00,7.85,7.85
8602,209,20.00,7.00,7.00
8603,209,20.00,6.50,6.50
8604,209,20.00,5.90,5.90
8605,209,20.00,7.90,7.90
8606,209,20.00,7.65,7.65
8607,209,20.00,5.85,5.85
8608,209,20.00,6.05,6.05
8609,209,20.00,6.80,6.80
8610,209,20.00,6.20,6.20
8611,209,20.00,6.25,6.25
8612,209,20.00,7.40,7.40
8613,209,20.00,4.80,4.80
8614,209,20.00,4.60,4.60
8615,209,20.00,6.85,6.85
8616,209,20.00,7.15,7.15
8617,209,20.00,6.35,6.35
8618,209,20.00,5.80,5.80
8619,209,20.00,7.10,7.10
8620,209,20.00,5.65,5.65
8621,209,20.00,8.25,8.25
8622,209,20.00,5.65,5.65
8623,210,19.00,6.68,6.68
8624,210,19.00,7.00,7.00
8625,210,19.00,5.58,5.58
8626,210,19.00,5.63,5.63
8627,210,19.00,5.53,5.53
8628,210,19.00,8.47,8.47
8629,210,19.00,6.47,6.47
8630,210,19.00,6.11,6.11
8631,210,19.00,6.00,6.00
8632,210,19.00,8.68,8.68
8633,210,19.00,5.32,5.32
8634,210,19.00,6.74,6.74
8635,210,19.00,5.63,5.63
8636,210,19.00,3.42,3.42
8637,210,19.00,0.37,0.37
8638,210,19.00,7.74,7.74
8639,210,19.00,7.74,7.74
8640,210,19.00,6.16,6.16
8641,210,16.00,7.50,7.50
8642,210,19.00,7.16,7.16
8643,210,19.00,6.37,6.37
8644,210,19.00,5.89,5.89
8645,210,19.00,5.95,5.95
8646,210,19.00,5.47,5.47
8647,210,19.00,7.16,7.16
8648,210,19.00,5.53,5.53
8649,210,19.00,7.89,7.89
8650,210,19.00,6.32,6.32
8651,210,19.00,8.58,8.58
8652,210,19.00,6.26,6.26
8653,210,19.00,6.89,6.89
8654,210,19.00,5.89,5.89
8655,210,19.00,7.16,7.16
8656,210,19.00,7.63,7.63
8657,210,19.00,6.95,6.95
8658,210,19.00,5.74,5.74
8659,210,19.00,5.79,5.79
8660,210,19.00,5.42,5.42
8661,210,19.00,5.11,5.11
8662,210,19.00,7.21,7.21
8663,210,19.00,6.79,6.79
8664,210,19.00,7.32,7.32
8665,210,19.00,8.05,8.05
8666,210,19.00,7.16,7.16
8667,210,19.00,7.37,7.37
8668,210,19.00,8.84,8.84
8669,210,19.00,8.79,8.79
8670,210,19.00,6.32,6.32
8671,210,19.00,5.79,5.79
8672,210,19.00,8.79,8.79
8673,210,19.00,6.37,6.37
8674,210,19.00,6.53,6.53
8675,210,19.00,4.53,4.53
8676,210,19.00,8.37,8.37
8677,210,19.00,5.84,5.84
8678,210,19.00,7.11,7.11
8679,210,19.00,7.11,7.11
8680,210,19.00,6.79,6.79
8681,210,19.00,6.42,6.42
8682,210,19.00,6.74,6.74
8683,210,19.00,4.95,4.95
8684,210,19.00,6.21,6.21
8685,210,19.00,6.32,6.32
8686,210,19.00,5.84,5.84
